surgeon_id,timestamp,cognitive_state,pupil_diameter_mm,grip_force_newtons,instrument_tremor_hz
1,44,Optimal,3.4848185742327105,15.036305027466488,0.9063329481227396
1,45,Optimal,3.548355894205405,14.945677311856468,1.0328212778876642
1,46,Optimal,3.531219830034092,14.774301108520746,1.0992895418551885
1,47,Optimal,3.5234211277429126,14.941520127123203,1.174617671618249
1,48,Optimal,3.5553707676607145,14.972869236524906,1.1789004558140097
1,49,Optimal,3.4998111337806272,15.013195914036379,1.144064189100476
1,50,Optimal,3.448157891189554,14.991328159755403,1.0653793719600853
1,51,Optimal,3.5032149750774777,15.041411773589152,0.9978295884049118
1,52,Optimal,3.5181884982754923,14.98930427729952,0.8700239329702338
1,53,Optimal,3.5351398941287684,14.939427454932419,0.8427513424423021
1,54,Optimal,3.558685380755894,14.993712941514957,0.8598460528424223
1,55,Optimal,3.5529893039883964,14.843010710138904,0.8891058465962562
1,56,Optimal,3.6035153876057877,14.752463339486226,0.8059223013086696
1,57,Optimal,3.542707145650527,14.676261657529807,0.8634885258565591
1,58,Optimal,3.5678065139276223,14.971162986729482,0.8900652236816746
1,59,Optimal,3.5180165923208286,14.924624330207086,0.9140529520755164
1,60,Optimal,3.535685094496958,15.101250038548688,0.9571506941176982
1,61,Optimal,3.490211849630172,15.078964640616267,1.0547093651285586
1,62,Optimal,3.532069023675009,15.074489411568603,1.0734987423607933
1,63,Optimal,3.4953561783427896,14.969138487330525,1.0472564739509027
1,64,Optimal,3.449658993264721,15.067700354046854,1.0122317662940499
1,65,Optimal,3.3981496814559393,15.142076209692707,1.0085414422444425
1,66,Optimal,3.3951052478017147,15.209812770698694,1.0570105308652398
1,67,Optimal,3.4331265770712642,15.054563910712739,0.9710050323954829
1,68,Optimal,3.448575041487261,14.849605849368885,1.0667555132593007
1,69,Optimal,3.526208755526734,14.73807546569878,1.1525356291191906
1,70,Optimal,3.651083792010843,14.650052984455408,1.1014132371707694
1,71,Optimal,3.6193013997124113,14.655186942536497,1.0610455520115316
1,72,Optimal,3.509006253541602,14.712246301265711,1.0753801833168755
1,73,Optimal,3.5471156254508722,14.698950688270909,1.032291994672359
1,74,Optimal,3.4818568962323866,14.579177006485335,0.9432498368917386
1,75,Optimal,3.372333164148606,14.398760800713669,0.9270874267980324
1,76,Optimal,3.4329972655787357,14.501867664927556,0.9239612320841207
1,77,Optimal,3.5139731003223282,14.609262092669315,0.9398804060094303
1,78,Optimal,3.424914850853656,14.741088130921128,0.9855914802979051
1,79,Optimal,3.460535020546918,14.951852651133905,0.9801700545431935
1,80,Optimal,3.4824997107080504,15.129608801481373,0.9345764597544071
1,81,Optimal,3.4417074233561786,15.272928503287279,0.9104780346838371
1,82,Optimal,3.4685095596832722,15.185965318736015,0.9474841621277996
1,83,Optimal,3.502511866901757,15.064531112742074,0.8952136744355762
1,84,Optimal,3.521034789652545,14.816297565918195,0.983086871993587
1,85,Optimal,3.5177709816773564,14.874203521047836,1.1088923824309451
1,86,Optimal,3.5308116927979887,14.752102365007568,1.094907144357411
1,87,Optimal,3.5592740372789096,14.945200647565912,1.0513363054524025
1,88,Optimal,3.5915076981839578,14.88925887526845,1.0396177160084163
1,89,Optimal,3.5526953728219555,14.976290573420943,1.0437087966370227
1,90,Optimal,3.6074671400327487,14.999043357161009,0.9420898661824106
1,91,Optimal,3.633936015714606,15.076947343800256,0.9547098608312462
1,92,Optimal,3.6119983335689545,14.956304729897685,1.0238799162758667
1,93,Optimal,3.6041403433400605,14.989309242072347,1.1071099083660643
1,94,Optimal,3.592061363719735,14.904068337148336,1.0185346401151163
1,95,Optimal,3.6005351569228914,15.013490550133488,1.0254555046895448
1,96,Optimal,3.5367846191985217,14.89080636649893,1.0053170636484021
1,97,Optimal,3.6023420605388616,15.024160622054168,1.0169332189794715
1,98,Optimal,3.6540972161818117,14.993479811388786,0.9555880191519778
1,99,Optimal,3.669785444859367,14.920014424461026,1.0829502515691256
1,100,Optimal,3.574302510905896,14.683199514473813,1.1225247071741447
1,101,Optimal,3.5698966318438097,14.57867498180577,1.1578552141737908
1,102,Optimal,3.492678660489408,14.332918550951472,1.1438365463161806
1,103,Optimal,3.421506560303505,14.408208742354233,1.2445073277736003
1,104,Optimal,3.417032870691615,14.55940082390345,1.2115361044131965
1,105,Optimal,3.420024964013286,14.73100236494464,1.175177757600182
1,106,Optimal,3.4466401175689017,14.86907414885879,1.156821804481192
1,107,Optimal,3.4049685904243576,14.885856866831537,1.1100195365189127
1,108,Optimal,3.3481185880993265,14.789296401525723,1.0418205079633023
1,109,Optimal,3.3468112312637253,14.78075391350771,0.9703745898863486
1,110,Optimal,3.4216358383167567,14.770558633551548,1.0561848176092052
1,111,Optimal,3.400423068804778,14.714856935684093,1.075720423695291
1,112,Optimal,3.456137820472062,14.739604196954753,1.1080067595586098
1,113,Optimal,3.4581401896040207,14.707052310192939,1.016966371727362
1,114,Optimal,3.4711267717945495,14.87307219617723,1.0794058455725906
1,115,Optimal,3.4551431955898573,14.84517812493597,1.0880645306218137
1,116,Optimal,3.490203208580861,14.849820425485145,1.1291863408189857
1,117,Optimal,3.470111683457818,15.026588025277727,1.0829359241966858
1,118,Optimal,3.50919875145717,15.369286535072813,1.1377183691353965
1,119,Optimal,3.4774330562368077,15.217920270916931,1.1123174679216166
1,120,Optimal,3.4156916164548727,15.268482338161965,1.0431645917499073
1,121,Optimal,3.4083513458522092,15.292454802895088,1.0523501077880604
1,122,Optimal,3.3662253135188593,15.206745603131782,1.1338725263547862
1,123,Optimal,3.372231256103048,14.918025036163423,1.0997800434930562
1,124,Optimal,3.3959757422564616,15.028656438272298,1.028047083282901
1,125,Optimal,3.5106953740899463,14.86644659931965,1.0054167524789013
1,126,Optimal,3.4799115141381227,15.032080594476223,0.9445044642008863
1,127,Optimal,3.5272259615969093,15.051301317007034,0.794669948872545
1,128,Optimal,3.5499666933274847,15.155398440273917,0.7785243093923471
1,129,Optimal,3.521736115650209,14.867897908293457,0.8233874448925462
1,130,Optimal,3.445129311995977,14.762375515481045,0.8625558277884192
1,131,Optimal,3.5289893424007297,14.71011638422606,0.8613451055868474
1,132,Optimal,3.5376340416325034,14.629384752520568,0.8849692446613447
1,133,Optimal,3.5361649245296727,14.599847574349601,1.0151585891807893
1,134,Optimal,3.5577393166012925,14.672307186269233,0.9999258822942998
1,135,Optimal,3.4784617511846156,14.862452099598363,1.0556855947420698
1,136,Optimal,3.465933205384249,14.72500232973249,1.081041675683234
1,137,Optimal,3.3894474404240875,14.665737329371229,1.1101241165794895
1,138,Optimal,3.417396023979463,14.604223295797013,1.1044643961703415
1,139,Optimal,3.510660040041748,14.51211460088668,0.9982256792727716
1,140,Optimal,3.5350342024644967,14.5086917057925,0.9069020302511893
1,141,Optimal,3.5178520873429178,14.651284735218672,0.8470111611825366
1,142,Optimal,3.5657897906038123,14.65563172388425,0.8962465379093627
1,143,Optimal,3.4733061238028995,14.645970727645736,0.7807439487686263
1,144,Optimal,3.33635527488293,15.037924672327545,0.931266189963204
1,145,Optimal,3.3300495543788182,15.052778341241567,0.9226164686036871
1,146,Optimal,3.2807419200770176,14.920842304431366,0.934123291130665
1,147,Optimal,3.2327595962532802,15.014919546265684,0.8939347710506071
1,148,Optimal,3.323162033538133,15.227340105994628,1.0037690475088052
1,149,Optimal,3.4677530973104296,14.840156420289986,1.0256799919377508
1,150,Optimal,3.480333325212006,14.755899037176004,1.1398563336885328
1,151,Optimal,3.533079139997825,14.658552674507769,1.1147317971750283
1,152,Optimal,3.6223110530376976,14.564166440108172,1.1681199034133891
1,153,Optimal,3.6080824852766695,14.477434630960904,1.1451557904533325
1,154,Optimal,3.4837430633245625,14.808768871685988,1.1004612943077214
1,155,Optimal,3.5304461781007435,14.832784884314673,1.0697829298037311
1,156,Optimal,3.4877208107949267,15.104695959941305,1.1130970782826597
1,157,Optimal,3.4794787024837093,15.091141862018162,1.0552400177064294
1,158,Optimal,3.4512930490815514,15.24377207533758,0.9928411542351021
1,159,Optimal,3.530707048880056,15.219165885328445,0.9514222666126659
1,160,Optimal,3.520501918834602,15.13233585539501,0.9219609445181518
1,161,Optimal,3.5738261908645854,14.835900204231546,0.9396521559953313
1,162,Optimal,3.5093395292691234,14.904003254200237,0.9299889100313058
1,163,Optimal,3.473830869722952,14.630673690959739,0.9529925046759347
1,164,Optimal,3.5643935316532236,14.630936953688678,0.971621082600658
1,165,Optimal,3.562702462437487,14.642190085369254,0.9653495215666797
1,166,Optimal,3.5325231074759422,14.644565651753112,0.945750988551284
1,167,Optimal,3.599952974703939,14.802543897012132,0.9956193877946736
1,168,Optimal,3.6310079594659137,14.932867638177125,0.9779641212148608
1,169,Optimal,3.5220408438407618,14.75568882024269,0.9766069000680242
1,170,Optimal,3.553473728462582,14.678758248254189,1.007321046239261
1,171,Optimal,3.5329294044952855,14.68811873390957,0.9717857826602667
1,172,Optimal,3.510078338874944,14.591963329097823,1.0038560429724832
1,173,Optimal,3.5280668737537555,14.505202658870454,1.0251632554027315
1,174,Optimal,3.592530467941858,14.632361742371833,1.075768301713334
1,175,Optimal,3.5481184429955412,14.87463928742181,1.052273199238892
1,176,Optimal,3.5128938126182225,14.97076490664378,1.0612452139453121
1,177,Optimal,3.511793627244053,14.973823665873507,1.0523669802248015
1,178,Optimal,3.525575547371317,15.095601208184174,1.0602878968468776
1,179,Optimal,3.457898410567077,15.104582170869566,1.0794064335476532
1,180,Optimal,3.4692172411095457,14.961168083618464,1.0533343398886943
1,181,Optimal,3.4705240464336846,15.070800180098908,1.1673749932265562
1,182,Optimal,3.5195399175104214,14.990336948854765,1.1179805782805647
1,183,Optimal,3.493134672014554,14.827670101506195,1.0995268688991078
1,184,Optimal,3.4410532183520117,14.857816529368398,1.020378078713971
1,185,Optimal,3.449936648902812,14.9446161521009,1.0183616714996468
1,186,Optimal,3.4845826584877173,14.871248830266996,0.9089601398464243
1,187,Optimal,3.478452063032683,14.862841217739652,0.9494358502060238
1,188,Optimal,3.4958275702387134,14.945749904531795,0.9381574252851552
1,189,Optimal,3.560610236152229,14.769304606538821,0.985392491370963
1,190,Optimal,3.550089738222982,14.890519823102611,0.9777071813250613
1,191,Optimal,3.566554586380188,14.896883601735812,1.0408383329005455
1,192,Optimal,3.5091703383320096,14.957665496145163,0.9737946586836452
1,193,Optimal,3.5095641877710646,14.8146410488819,0.9065727213949086
1,194,Optimal,3.443587502044582,14.999766863097747,0.9888078523883337
1,195,Optimal,3.4111271213983536,14.784207464002643,1.0782544153940583
1,196,Optimal,3.482437844405008,14.742487083467964,1.0262734692692046
1,197,Optimal,3.5194536338115383,14.752786514771435,1.080826242878398
1,198,Optimal,3.4656194382195977,14.867643051863467,1.2443556181467812
1,199,Optimal,3.4769873358714825,14.84298011711979,1.1884431631880343
1,200,Optimal,3.482000193820709,14.956429252757554,1.1806739728865896
1,201,Optimal,3.490064072386139,15.058896587438875,1.207617182715414
1,202,Optimal,3.518532238496583,15.06887365364354,1.1222634068512725
1,203,Optimal,3.5579772906937266,15.190782861636515,1.0376001553020802
1,204,Optimal,3.6041516897302266,15.33913108843114,0.9994213727935548
1,205,Optimal,3.6349972951973646,15.309861930256195,0.9275353600672724
1,206,Optimal,3.527995005457393,15.212725218975692,0.9809317995145458
1,207,Optimal,3.4439543728860427,15.228135420961545,1.0795549944483926
1,208,Optimal,3.4307754844555163,15.125870998143089,1.1301805301165448
1,209,Optimal,3.4750840207797005,14.949866708043226,1.1673204164995654
1,210,Optimal,3.489496493693037,14.944960832613106,1.1756360421720342
1,211,Optimal,3.513316178934764,14.999478002978673,1.0496426855037355
1,212,Optimal,3.5546077896327377,14.911824688048828,1.0539922880387944
1,213,Optimal,3.6276915154705316,14.983712454749583,0.9899833195181722
1,214,Optimal,3.5410126635392727,15.059441983110471,1.013816163043747
1,215,Optimal,3.503473502527009,14.859096247163894,1.021689933020319
1,216,Optimal,3.565731570366033,14.957023079255004,1.035307247248007
1,217,Optimal,3.5383375445058585,15.213848332142494,0.9891247489757576
1,218,Optimal,3.46011587056885,15.182399747891917,0.974719776377831
1,219,Optimal,3.4313074990513095,14.893537355563959,0.8258456200998732
1,220,Optimal,3.4196191561742793,15.239576864177598,0.8580677619153706
1,221,Optimal,3.329632339706232,15.192616071800142,0.9440994714318756
1,222,Optimal,3.3719983010691053,14.880912505431212,0.9843750484833278
1,223,Optimal,3.4453148654238888,14.842570175724822,1.0157645581337216
1,224,Optimal,3.5230693243326443,15.005201686882856,1.1190908872198995
1,225,Optimal,3.559911661341546,14.918970411859792,1.1327997941521855
1,226,Optimal,3.58526059800885,14.777544970810036,1.1033347927860253
1,227,Optimal,3.532357306774986,14.78420194341563,1.0531366968639837
1,228,Optimal,3.459274654754837,14.876262910896234,0.9998590013434905
1,229,Optimal,3.4663571405604907,14.895647636687439,1.0129747758397376
1,230,Optimal,3.4402797293001592,15.039508702110314,1.0097559186855043
1,231,Optimal,3.516101490424474,15.281892728253506,0.9285335548996916
1,232,Optimal,3.5406725652130424,15.293702748552912,0.9151665252845562
1,233,Optimal,3.577942844741172,15.206922033519671,0.9430167815281608
1,234,Optimal,3.5130157165925118,15.099870261241373,0.9674743997313344
1,235,Optimal,3.5306638721461225,15.137355966329498,0.9782250539039516
1,236,Optimal,3.3997714682342144,14.902748097926576,0.9580981635752959
1,237,Optimal,3.3960672364579394,15.029637589764059,1.0182945592136545
1,238,Optimal,3.4042449795897496,14.870301511426868,1.0534038853512109
1,239,Optimal,3.4467582615457877,14.882612344961336,0.9510147708703027
1,240,Optimal,3.4384723496541283,14.740580977327108,0.8913184747794635
1,241,Optimal,3.459608116112178,14.978787502272656,1.0116185134990903
1,242,Optimal,3.446837182913373,14.801966993067419,0.9653664538216422
1,243,Optimal,3.489920313510248,14.982652587127586,0.9565347313008683
1,244,Optimal,3.431455994917163,15.041759207672419,0.9882805985085135
1,245,Optimal,3.455555390624145,14.997290911983152,1.031048095896915
1,246,Optimal,3.563194742325462,14.83928689477936,0.9730315216520792
1,247,Optimal,3.5792436956460243,14.962387236493024,0.9661754767056404
1,248,Optimal,3.4650076406993144,15.052004066592676,0.9882691281575215
1,249,Optimal,3.483909008114982,14.960585852069892,0.9814526345206728
1,250,Optimal,3.510489471046385,14.771070568625888,0.9311701229125445
1,251,Optimal,3.4193708833124377,14.523239333783263,0.9012760400613932
1,252,Optimal,3.4009348241835986,14.486346178881632,0.8562139536581691
1,253,Optimal,3.4415717629713156,14.663147115432272,0.8635308437417513
1,254,Optimal,3.4717824062678475,14.757567967473358,0.9149787613635881
1,255,Optimal,3.5163043579574853,15.001742204498381,0.8751941822867044
1,256,Optimal,3.5277858683387207,15.22453419846451,0.967054581058908
1,257,Optimal,3.593492902726773,15.388537873996308,1.0272219491862327
1,258,Optimal,3.6324797567179337,15.125548355618657,0.9948834241038493
1,259,Optimal,3.6243142950121197,15.37604252075732,0.9290386139507311
1,260,Optimal,3.4990578640506627,15.070534339223627,0.9911665541191252
1,261,Optimal,3.4817557758341176,15.206499054714481,0.9423961595242198
1,262,Optimal,3.4189289778625183,14.911272540190577,0.9208002116628329
1,263,Optimal,3.3955849905469564,15.007854423044524,0.9924911458878458
1,264,Optimal,3.4521385334738746,14.84105065566545,1.0170790354283976
1,265,Optimal,3.605177772542742,15.038470476214641,0.9852651539599881
1,266,Optimal,3.687925707604194,15.011882079866663,0.9784034881085372
1,267,Optimal,3.702194487156575,15.14262896615449,1.0083218771459628
1,268,Optimal,3.6300472140238087,14.976769547350234,0.9338998900785411
1,269,Optimal,3.562488072354266,14.95099950770622,0.9395715108494409
1,270,Optimal,3.4743332023239537,15.034936165374408,0.9507428124500142
1,271,Optimal,3.4462304801273005,14.927252250116624,0.9897254649507363
1,272,Optimal,3.490057637439829,14.971676711360573,0.9596822236061028
1,273,Optimal,3.5876911104387927,14.922456706480201,0.9483287814046097
1,274,Optimal,3.547431331009684,14.741817240661714,0.9735003334288079
1,275,Optimal,3.577848763912086,14.6730809933063,1.0402191563941725
1,276,Optimal,3.5261859550923,14.676296429660866,0.9722799399769553
1,277,Optimal,3.4946769443593793,14.702425728271937,1.0053497705941925
1,278,Optimal,3.47028661426967,14.880422530087714,1.0106499104438913
1,279,Optimal,3.5432242588604685,15.01374211020343,0.9489133484044494
1,280,Optimal,3.5102255363481802,14.957313986872077,0.8379734694359767
1,281,Optimal,3.461388821101843,14.949051361816194,0.8687745250347204
1,282,Optimal,3.48385655168633,14.91483457823307,0.8569902621929957
1,283,Optimal,3.4963155673333675,14.81217080237098,0.9152993861867135
1,284,Optimal,3.4685628317234185,14.890635445665316,0.9472310829206906
1,285,Optimal,3.4723016128522404,14.894077978960059,0.9955370708511312
1,286,Optimal,3.5443621625704056,14.955861813528225,1.0544792970354808
1,287,Optimal,3.5237431027219075,15.131643485389407,1.0533597951361222
1,288,Optimal,3.5739358866270194,14.989118158333321,0.9952854588324268
1,289,Optimal,3.5757999364808093,15.030545801406316,1.0159772052306084
1,290,Optimal,3.577796771394328,15.02552990979936,0.9608257870881317
1,291,Optimal,3.6191705805023533,15.037429817272448,0.9573090544154248
1,292,Optimal,3.65249704269499,14.785304887301468,0.9616686405490456
1,293,Optimal,3.632673720471105,15.025204884603161,0.9886617515005571
1,294,Optimal,3.6183370155860617,14.852035914892179,1.024060609899162
1,295,Optimal,3.6917137094423884,14.93300322322062,1.090486750921855
1,296,Optimal,3.647646389356832,14.886801478245735,1.0849975737138853
1,297,Optimal,3.6801532222100297,15.035823403070633,1.049867566853729
1,298,Optimal,3.5803065903535876,15.041114826828402,0.955247257178603
1,299,Optimal,3.6042446538501394,15.224269107712427,0.9058970886053089
1,300,Optimal,3.574141927477195,15.242316536968678,0.8274431536931249
1,301,Optimal,3.5428642051510755,15.352023939464734,0.7867587595239173
1,302,Optimal,3.438082572634092,15.103285889315336,0.8489222988414964
1,303,Optimal,3.4545771319310448,15.08452639330908,0.9417811088222919
1,304,Optimal,3.411637257303326,14.676247219170786,0.9953855335261068
1,305,Optimal,3.344154293137341,14.66114740496623,1.1084486880594195
1,306,Optimal,3.3860111475446124,14.449696225124347,1.042569288512706
1,307,Optimal,3.3355502863564936,14.6768289575194,1.0239238936173907
1,308,Optimal,3.381571051835661,14.52843058970016,1.0305412670069996
1,309,Optimal,3.473138584865873,14.726609492472335,0.9435721225619339
1,310,Optimal,3.5721279269227066,14.674735920766821,0.9071164029064827
1,311,Optimal,3.6109277996923708,14.736378630891014,1.0310738253768956
1,312,Optimal,3.721767210161038,14.478255782807636,1.0357442183431238
1,313,Optimal,3.6442187768615733,14.567471861076516,1.0396404936515913
1,314,Optimal,3.570691506684639,14.75255996601176,1.1470855785507852
1,315,Optimal,3.475106687691717,14.621950220449936,1.0761812291764217
1,316,Optimal,3.451200604113969,14.612331418060203,1.0250335034614868
1,317,Optimal,3.41670276020198,14.88909264120988,0.9574019559129429
1,318,Optimal,3.435426031044146,14.814779440578045,0.9502789681656608
1,319,Optimal,3.526863727688182,14.759827892712218,0.8837354844899293
1,320,Optimal,3.577401237623325,14.920942160893498,0.9114899504430081
1,321,Optimal,3.5587574924126906,15.052393783781486,0.9079282593796719
1,322,Optimal,3.611708690185874,15.166925582044536,0.9426614192132791
1,323,Optimal,3.608503663818882,14.962563431770178,0.9341518150374719
1,324,Optimal,3.5675590474067094,14.801537849931211,0.9452365725726242
1,325,Optimal,3.5101869006823336,14.827138364921922,0.8905682762535673
1,326,Optimal,3.528039510656721,14.841293033154159,0.8632005935701386
1,327,Optimal,3.4768822880572854,14.551739482660329,0.9008607318781798
1,328,Optimal,3.555751688067943,14.793981026661367,0.9182461838502668
1,329,Optimal,3.5827395807587266,14.857906756780773,0.9310608740733312
1,330,Optimal,3.603947679423939,14.803367465806042,1.0322363127516327
1,331,Optimal,3.617300204027994,14.69326017265694,1.0531396600788903
1,332,Optimal,3.572195720808478,14.808848572010447,1.055588438742332
1,333,Optimal,3.5180131146697797,14.859285588829668,1.065328775586168
1,334,Optimal,3.525361118522931,15.006629318230074,0.9889905613482984
1,335,Optimal,3.5401650338312125,15.125799435431698,0.9963003145617924
1,336,Optimal,3.417373775535779,15.228344502371105,0.9950934971290228
1,337,Optimal,3.4103496388584036,15.250589224206323,0.9466428924462595
1,338,Optimal,3.4311825758522794,15.11245549088522,0.9610547418793065
1,339,Optimal,3.4050450435701314,15.08251986047386,0.9808042889401003
1,340,Optimal,3.3858741944205653,14.887132373044272,0.9903628568313794
1,341,Optimal,3.4929306061187404,14.785118567887181,1.0501140602640904
1,342,Optimal,3.585852319313548,14.827300271266541,1.077975146063927
1,343,Optimal,3.6607257530916306,15.024716469627824,1.0254730543843567
1,344,Optimal,3.6283352462492493,14.670492286000178,1.028774075437131
1,345,Optimal,3.6303313002306226,14.73149072509003,1.0100331993709208
1,346,Optimal,3.5352343069841057,14.926835996459427,0.9800316165540813
1,347,Optimal,3.500847195636106,14.852404171361822,1.043898437646552
1,348,Optimal,3.4111310001657658,14.733976033552903,1.0381315821939323
1,349,Optimal,3.3699299475226034,15.083135826521561,1.0084312028362106
1,350,Optimal,3.3648129745279376,15.204888282192314,0.9962196502844558
1,351,Optimal,3.475540195803375,15.030687022272748,1.0014861568601727
1,352,Optimal,3.3918571524923187,15.185169829713555,0.9113283668039467
1,353,Optimal,3.397639983319924,15.251154753033035,0.9252932187329439
1,354,Optimal,3.441265857975396,15.405215753537401,0.9725201220278326
1,355,Optimal,3.4127338044150997,15.337060580166796,1.0223379426569914
1,356,Optimal,3.3854921952053223,15.437205953155058,1.0221608250918293
1,357,Optimal,3.4816593315774953,15.427602182073912,1.0825324125036446
1,358,Optimal,3.497429056694673,15.565901829057097,1.0472102967657562
1,359,Optimal,3.3941276376009633,15.155288883300376,1.0835729529877165
1,360,Optimal,3.5327142662378272,15.157896115416705,1.097366555401685
1,361,Optimal,3.5111461782391302,14.992842742785779,1.0455164016194485
1,362,Optimal,3.5207367126780076,14.947431258459483,0.9781179197331407
1,363,Optimal,3.5330088186905093,14.869731003866736,1.0175577136663132
1,364,Optimal,3.6726316758336446,15.066790176528613,0.9876513640980397
1,365,Optimal,3.602479727853942,15.002220000594042,0.8778153814818228
1,366,Optimal,3.6022999713035295,15.020261402603063,0.8274522586550239
1,367,Optimal,3.5913789509283633,14.783076608930434,0.8247666148406829
1,368,Optimal,3.542611938041946,14.723046104392216,0.7810773784637883
1,369,Optimal,3.5359019290851847,14.757462745287754,0.8090625779739131
1,370,Optimal,3.4847540176748466,14.960869241370323,0.8242369918397092
1,371,Optimal,3.5898166786755157,14.974485567003873,0.8344980357252367
1,372,Optimal,3.508648011959648,15.04144302526205,0.8836935944759572
1,373,Optimal,3.527904875485963,15.050419550808723,0.9193798013956329
1,374,Optimal,3.5266431495603596,15.020925342735998,0.9512581342636771
1,375,Optimal,3.5654899849908803,14.85290050744813,1.0218436824787456
1,376,Optimal,3.4452398092987515,15.044210213214495,1.1943510445038732
1,377,Optimal,3.471410535437978,15.116632938185386,1.1621035173203516
1,378,Optimal,3.4957490533450466,15.026364689005893,1.0956027093512175
1,379,Optimal,3.462161562308,14.894100727280613,1.0299442497307794
1,380,Optimal,3.3701450109422915,15.002124018600048,1.04269097702065
1,381,Optimal,3.395106295168245,14.677339902740187,0.9475439137713781
1,382,Optimal,3.442586737484244,14.479839966399519,0.9523994149337149
1,383,Optimal,3.4437967651750894,14.589437510782895,1.042895623996149
1,384,Optimal,3.4021683799976588,14.837635661148784,1.022638857212501
1,385,Optimal,3.492824960620326,14.844844072292128,0.9743729452556836
1,386,Optimal,3.5465857234133416,15.175466624351733,0.9212444541535427
1,387,Optimal,3.557225966912836,15.402210855531603,0.9561275960185915
1,388,Optimal,3.504813372218588,15.389657799037948,0.9390127454457395
1,389,Optimal,3.5295882351350194,15.237170571021474,0.8781084579538501
1,390,Optimal,3.5243870487850586,14.966760796076334,0.9276861606497855
1,391,Optimal,3.443362418053958,14.794192968402092,1.0093609654784639
1,392,Optimal,3.3388071085261544,14.751454670037925,0.9735478142692978
1,393,Optimal,3.4196006801422563,14.701086073338274,0.9191702756123548
1,394,Optimal,3.4038473944649517,14.619014266789307,1.0344364246524118
1,395,Optimal,3.367060838852076,14.853686518352001,1.0174118304645232
1,396,Optimal,3.4530986884649884,14.998983681952087,0.954805783855089
1,397,Optimal,3.5084387446813836,15.150453883800523,0.9527126157331349
1,398,Optimal,3.5068979734878267,15.248882266433679,0.9769220657073449
1,399,Optimal,3.489649762800057,15.387777495704123,0.9261291245539134
1,400,Optimal,3.4984104775078286,15.236162697780353,0.8539425582428493
1,401,Optimal,3.4353122123821884,15.222716450279574,0.80206293043955
1,402,Optimal,3.4195319525894305,14.950955412516922,0.8165224938128087
1,403,Optimal,3.360312760385502,15.113575150210043,0.7974220446716336
